track type=wiggle_0 name="K562" description="H3K4Me3 Mark (Often Found Near Promoters) on K562 Cells from ENCODE"
#bedGraph section chr3:128408107-128460107
chr3	128493357	128493382	5.24
chr3	128493382	128493407	6.72
chr3	128493407	128493432	7.68
chr3	128493432	128493457	13.28
chr3	128493457	128493482	15.44
chr3	128493482	128493507	15.8
chr3	128493507	128493532	16.88
chr3	128493532	128493557	19.04
chr3	128493557	128493582	20.52
chr3	128493582	128493607	21.48
chr3	128493607	128493632	23.32
chr3	128493632	128493657	18.28
chr3	128493657	128493682	15.76
chr3	128493682	128493707	15.04
chr3	128493707	128493732	15.12
chr3	128493732	128493757	12.96
chr3	128493757	128493782	10.4
chr3	128493782	128493807	8.88
chr3	128493807	128493832	7.4
chr3	128493832	128493857	7.48
chr3	128493857	128493882	8.2
chr3	128493882	128493907	9.2
chr3	128493907	128493932	9.88
chr3	128493932	128493957	11
chr3	128493957	128493982	10.84
chr3	128493982	128494007	10.04
chr3	128494007	128494032	9.6
chr3	128494032	128494057	9.68
chr3	128494057	128494082	9.56
chr3	128494082	128494107	9.6
chr3	128494107	128494132	8.48
chr3	128494132	128494157	10
chr3	128494157	128494182	10.6
chr3	128494182	128494207	10.68
chr3	128494207	128494232	10
chr3	128494232	128494257	11.36
chr3	128494257	128494282	12.08
chr3	128494282	128494307	13
chr3	128494307	128494332	11.64
chr3	128494332	128494357	9
chr3	128494357	128494382	8.4
chr3	128494382	128494407	8.36
chr3	128494407	128494432	9
chr3	128494432	128494457	7.52
chr3	128494457	128494482	6.48
chr3	128494482	128494507	4.08
chr3	128494507	128494582	4
chr3	128494582	128494607	4.88
chr3	128494607	128494632	6
chr3	128494632	128494657	5.4
chr3	128494657	128494682	4.68
chr3	128494682	128494732	4
chr3	128494732	128494757	5.16
chr3	128494757	128494782	7
chr3	128494782	128494807	5.4
chr3	128494807	128494882	3
chr3	128494882	128494907	3.12
chr3	128494907	128494932	4
chr3	128494932	128494957	2.84
chr3	128494957	128495082	1
chr3	128495082	128495107	3.48
chr3	128495107	128495132	4
chr3	128495132	128495157	4.6
chr3	128495157	128495182	5.08
chr3	128495182	128495207	7.6
chr3	128495207	128495232	9.44
chr3	128495232	128495257	11.44
chr3	128495257	128495282	12.76
chr3	128495282	128495307	10.4
chr3	128495307	128495332	9.2
chr3	128495332	128495357	9.4
chr3	128495357	128495382	9.72
chr3	128495382	128495407	8.4
chr3	128495407	128495432	7.16
chr3	128495432	128495457	8.52
chr3	128495457	128495507	7.24
chr3	128495507	128495532	8.52
chr3	128495532	128495557	10.28
chr3	128495557	128495582	11.64
chr3	128495582	128495607	13.36
chr3	128495607	128495632	14.4
chr3	128495632	128495657	11.76
chr3	128495657	128495682	13.04
chr3	128495682	128495707	14.72
chr3	128495707	128495757	14.28
chr3	128495757	128495782	14.24
chr3	128495782	128495807	13.64
chr3	128495807	128495832	13
chr3	128495832	128495857	13.16
chr3	128495857	128495882	11.96
chr3	128495882	128495907	10.04
chr3	128495907	128495932	10
chr3	128495932	128495957	8.76
chr3	128495957	128495982	8.92
chr3	128495982	128496007	8.96
chr3	128496007	128496032	8
chr3	128496032	128496057	7.24
chr3	128496057	128496082	8.64
chr3	128496082	128496107	10
chr3	128496107	128496132	9.8
chr3	128496132	128496157	8.68
chr3	128496157	128496182	7
chr3	128496182	128496207	7.48
chr3	128496207	128496232	10.44
chr3	128496232	128496257	12.88
chr3	128496257	128496282	12.36
chr3	128496282	128496307	12.64
chr3	128496307	128496332	14.68
chr3	128496332	128496357	16.64
chr3	128496357	128496382	18.36
chr3	128496382	128496407	16.76
chr3	128496407	128496432	14.56
chr3	128496432	128496457	12.12
chr3	128496457	128496482	12.92
chr3	128496482	128496507	13.28
chr3	128496507	128496532	12.16
chr3	128496532	128496557	11.24
chr3	128496557	128496582	10.6
chr3	128496582	128496607	11.4
chr3	128496607	128496632	11.72
chr3	128496632	128496657	13.12
chr3	128496657	128496682	14.04
chr3	128496682	128496707	12.68
chr3	128496707	128496732	12.16
chr3	128496732	128496757	12.84
chr3	128496757	128496782	13.44
chr3	128496782	128496807	12.8
chr3	128496807	128496832	12.28
chr3	128496832	128496857	11.56
chr3	128496857	128496882	9.04
chr3	128496882	128496907	10.72
chr3	128496907	128496932	10.2
chr3	128496932	128496957	10.96
chr3	128496957	128496982	11.08
chr3	128496982	128497007	12.52
chr3	128497007	128497032	13.4
chr3	128497032	128497057	16.08
chr3	128497057	128497082	17
chr3	128497082	128497107	15.68
chr3	128497107	128497132	17.24
chr3	128497132	128497157	17.36
chr3	128497157	128497182	17.16
chr3	128497182	128497207	18.64
chr3	128497207	128497232	19.08
chr3	128497232	128497257	17.36
chr3	128497257	128497282	22.44
chr3	128497282	128497307	24.52
chr3	128497307	128497332	25.2
chr3	128497332	128497357	26.2
chr3	128497357	128497382	28.6
chr3	128497382	128497407	29.92
chr3	128497407	128497432	38.64
chr3	128497432	128497457	43.2
chr3	128497457	128497482	39.28
chr3	128497482	128497507	39.16
chr3	128497507	128497532	38.4
chr3	128497532	128497557	37.68
chr3	128497557	128497582	37.52
chr3	128497582	128497607	32.96
chr3	128497607	128497632	25.72
chr3	128497632	128497657	21.08
chr3	128497657	128497682	20.72
chr3	128497682	128497707	18.32
chr3	128497707	128497732	16.16
chr3	128497732	128497757	13.08
chr3	128497757	128497782	8.64
chr3	128497782	128497807	7.56
chr3	128497807	128497832	4.16
chr3	128497832	128497857	2.48
chr3	128497857	128497882	0.56
chr3	128497907	128497932	0.12
chr3	128497932	128497957	1.12
chr3	128497957	128497982	2
chr3	128497982	128498007	2.36
chr3	128498007	128498032	3.48
chr3	128498032	128498107	4
chr3	128498107	128498132	3.88
chr3	128498132	128498157	2.88
chr3	128498157	128498182	2
chr3	128498182	128498207	1.64
chr3	128498207	128498232	0.52
chr3	128498557	128498582	0.92
chr3	128498582	128498757	1
chr3	128498757	128498782	0.12
chr3	128498782	128498907	1
chr3	128498907	128498932	1.36
chr3	128498932	128498957	2
chr3	128498957	128498982	1.96
chr3	128498982	128499032	1
chr3	128499032	128499057	1.56
chr3	128499057	128499107	2
chr3	128499107	128499132	1.64
chr3	128499132	128499182	1
chr3	128499182	128499207	1.36
chr3	128499207	128499232	2.8
chr3	128499232	128499257	2.44
chr3	128499257	128499357	2
chr3	128499357	128499382	2.96
chr3	128499382	128499407	5.64
chr3	128499407	128499432	4.68
chr3	128499432	128499557	5
chr3	128499557	128499582	4.04
chr3	128499582	128499607	1.88
chr3	128499607	128499632	1.52
chr3	128499632	128499782	1
chr3	128499782	128499807	0.44
chr3	128499807	128499982	1
chr3	128499982	128500007	0.68
chr3	128500282	128500307	0.4
chr3	128500307	128500332	1.8
chr3	128500332	128500432	2
chr3	128500432	128500457	2.96
chr3	128500457	128500482	5
chr3	128500482	128500507	4.6
chr3	128500507	128500532	3.2
chr3	128500532	128500632	3
chr3	128500632	128500657	2.04
chr3	128500907	128500932	0.8
#bedGraph section chr3:128500932-128556932
chr3	128500932	128501107	1
chr3	128501107	128501132	0.4
chr3	128501132	128501282	1
chr3	128501282	128501307	1.52
chr3	128501307	128501332	1.8
chr3	128501332	128501482	1
chr3	128501482	128501507	0.48
chr3	128501532	128501557	0.44
chr3	128501557	128501732	1
chr3	128501732	128501757	0.96
chr3	128501757	128501832	1
chr3	128501832	128501857	1.4
chr3	128501857	128501907	2
chr3	128501907	128501932	2.8
chr3	128501932	128501957	2.6
chr3	128501957	128501982	3.08
chr3	128501982	128502032	5
chr3	128502032	128502057	4.6
chr3	128502057	128502082	4
chr3	128502082	128502107	4.92
chr3	128502107	128502132	4.2
chr3	128502132	128502157	4
chr3	128502157	128502182	2.92
chr3	128502182	128502282	1
chr3	128502282	128502307	0.08
chr3	128502382	128502407	0.08
chr3	128502407	128502582	1
chr3	128502582	128502607	0.92
chr3	128502632	128502757	4
chr3	128502757	128502782	4.04
chr3	128502782	128502832	5
chr3	128502832	128502882	1
chr3	128502882	128502907	1.32
chr3	128502907	128502932	2
chr3	128502932	128502957	2.76
chr3	128502957	128502982	2.96
chr3	128502982	128503057	2
chr3	128503057	128503082	2.24
chr3	128503082	128503107	2.68
chr3	128503107	128503132	2
chr3	128503132	128503157	1.24
chr3	128503157	128503457	1
chr3	128503457	128503482	1.08
chr3	128503482	128503507	1.12
chr3	128503507	128503657	2
chr3	128503657	128503682	1.68
chr3	128503682	128503707	1.2
chr3	128503707	128503732	1
chr3	128503732	128503757	1.4
chr3	128503757	128503857	2
chr3	128503857	128503882	2.04
chr3	128503882	128503907	2.68
chr3	128503907	128503932	2
chr3	128503932	128503957	1.6
chr3	128503957	128504057	1
chr3	128504057	128504082	0.96
chr3	128504207	128504232	0.72
chr3	128504232	128504407	1
chr3	128504407	128504432	0.56
chr3	128504432	128504457	1.04
chr3	128504457	128504482	2
chr3	128504482	128504507	2.36
chr3	128504507	128504557	3
chr3	128504557	128504582	4.04
chr3	128504582	128504607	6
chr3	128504607	128504632	5.72
chr3	128504632	128504657	4.96
chr3	128504657	128504682	5.16
chr3	128504682	128504707	5.72
chr3	128504707	128504757	6
chr3	128504757	128504782	4.96
chr3	128504782	128504807	4.32
chr3	128504807	128504832	6.92
chr3	128504832	128504857	8.12
chr3	128504857	128504882	7.84
chr3	128504882	128504932	7
chr3	128504932	128504957	7.8
chr3	128504957	128504982	11
chr3	128504982	128505007	9.68
chr3	128505007	128505032	7.96
chr3	128505032	128505057	9.04
chr3	128505057	128505082	9.56
chr3	128505082	128505107	9.92
chr3	128505107	128505132	9
chr3	128505132	128505157	9.92
chr3	128505157	128505182	9
chr3	128505182	128505207	9.84
chr3	128505207	128505232	9.12
chr3	128505232	128505257	6.84
chr3	128505257	128505282	6.68
chr3	128505282	128505307	7
chr3	128505307	128505332	7.84
chr3	128505332	128505357	6.28
chr3	128505357	128505382	4.24
chr3	128505382	128505407	4.44
chr3	128505407	128505432	5.2
chr3	128505432	128505457	6
chr3	128505457	128505482	4.76
chr3	128505482	128505507	5.88
chr3	128505507	128505532	7.08
chr3	128505532	128505557	8
chr3	128505557	128505582	7.76
chr3	128505582	128505607	6.72
chr3	128505607	128505632	7.64
chr3	128505632	128505657	7
chr3	128505657	128505682	7.8
chr3	128505682	128505707	7.24
chr3	128505707	128505732	6.08
chr3	128505732	128505757	5.8
chr3	128505757	128505807	6
chr3	128505807	128505832	4.64
chr3	128505832	128505857	5
chr3	128505857	128505882	4.2
chr3	128505882	128505907	2.88
chr3	128505907	128505932	2.48
chr3	128505932	128505957	2.32
chr3	128505957	128506007	3
chr3	128506007	128506032	2.52
chr3	128506032	128506107	2
chr3	128506107	128506132	1.52
chr3	128506132	128506157	0.88
chr3	128506182	128506207	0.92
chr3	128506207	128506232	1.6
chr3	128506232	128506357	2
chr3	128506357	128506382	2.64
chr3	128506382	128506407	2.08
chr3	128506407	128506432	1.4
chr3	128506432	128506507	1
chr3	128506507	128506532	1.04
chr3	128506532	128506557	2
chr3	128506557	128506582	1.36
chr3	128506582	128506707	1
chr3	128506707	128506732	0.96
chr3	128506732	128506757	0.32
chr3	128506757	128506932	1
chr3	128506932	128506957	0.68
chr3	128506957	128506982	0.64
chr3	128506982	128507157	1
chr3	128507157	128507182	0.36
chr3	128507607	128507632	0.12
chr3	128507632	128507807	1
chr3	128507807	128507832	0.88
chr3	128507957	128507982	0.8
chr3	128507982	128508007	1.56
chr3	128508007	128508032	2
chr3	128508032	128508057	2.32
chr3	128508057	128508157	3
chr3	128508157	128508182	2.2
chr3	128508182	128508207	1.44
chr3	128508207	128508232	1
chr3	128508232	128508257	0.68
chr3	128508257	128508282	1.44
chr3	128508282	128508382	2
chr3	128508382	128508457	3
chr3	128508457	128508482	1.56
chr3	128508482	128508582	1
chr3	128508882	128508907	0.88
chr3	128508907	128509082	1
chr3	128509082	128509107	0.72
chr3	128509107	128509132	3.12
chr3	128509132	128509282	4
chr3	128509282	128509307	3.4
chr3	128509307	128509332	0.88
chr3	128509482	128509507	1.04
chr3	128509507	128509532	2.36
chr3	128509532	128509557	3.64
chr3	128509557	128509582	4.96
chr3	128509582	128509682	5
chr3	128509682	128509707	3.96
chr3	128509707	128509732	2.64
chr3	128509732	128509757	1.8
chr3	128509757	128509782	1.44
chr3	128509782	128509932	2
chr3	128509932	128509957	2.28
chr3	128509957	128509982	1.6
chr3	128509982	128510132	1
chr3	128510132	128510157	0.28
chr3	128510282	128510307	0.72
chr3	128510307	128510332	1
chr3	128510332	128510357	1.52
chr3	128510357	128510432	2
chr3	128510432	128510457	2.64
chr3	128510457	128510482	3
chr3	128510482	128510507	2.28
chr3	128510507	128510532	2
chr3	128510532	128510557	1.48
chr3	128510557	128510632	1
chr3	128510632	128510657	0.36
chr3	128511482	128511507	0.24
chr3	128511507	128511532	2
chr3	128511532	128511557	2.04
chr3	128511557	128511682	3
chr3	128511682	128511707	2.76
chr3	128511707	128511732	1
chr3	128511732	128511757	0.96
chr3	128511782	128511807	0.72
chr3	128511807	128511832	1
chr3	128511832	128511857	1.6
chr3	128511857	128511882	2.6
chr3	128511882	128511907	3.4
chr3	128511907	128511982	5
chr3	128511982	128512007	4.28
chr3	128512007	128512032	4
chr3	128512032	128512057	4.04
chr3	128512057	128512082	3.4
chr3	128512082	128512107	2.6
chr3	128512107	128512232	1
chr3	128512232	128512257	0.36
chr3	128512532	128512557	0.28
chr3	128512557	128512732	1
chr3	128512732	128512757	0.72
chr3	128513082	128513107	0.24
chr3	128513107	128513132	1
chr3	128513132	128513157	2.12
chr3	128513157	128513282	3
chr3	128513282	128513307	2.76
chr3	128513307	128513332	2
chr3	128513332	128513357	0.88
chr3	128513507	128513532	0.72
chr3	128513532	128513582	2
chr3	128513582	128513707	3
chr3	128513707	128513732	2.28
chr3	128513732	128513782	1
chr3	128513857	128513882	0.2
chr3	128513882	128513907	1.84
chr3	128513907	128514057	2
chr3	128514057	128514082	1.8
chr3	128514082	128514107	0.16
chr3	128514157	128514182	0.4
chr3	128514182	128514207	2
chr3	128514207	128514232	2.52
chr3	128514232	128514357	3
chr3	128514357	128514382	2.6
chr3	128514382	128514407	2.8
chr3	128514407	128514432	3.48
chr3	128514432	128514582	3
chr3	128514582	128514607	1.2
chr3	128514657	128514682	0.96
chr3	128514682	128514807	1
chr3	128514807	128514832	1.84
chr3	128514832	128514857	2.6
chr3	128514857	128514882	3.04
chr3	128514882	128515007	3
chr3	128515007	128515032	2.16
chr3	128515032	128515057	1.4
chr3	128515432	128515457	0.72
chr3	128515457	128515532	1
chr3	128515532	128515557	1.56
chr3	128515557	128515607	2
chr3	128515607	128515632	3.52
chr3	128515632	128515657	3.28
chr3	128515657	128515732	3
chr3	128515732	128515757	2.44
chr3	128515757	128515782	2
chr3	128515782	128515807	2.4
chr3	128515807	128515832	1.48
chr3	128515832	128515907	1
chr3	128515907	128515932	1.52
chr3	128515932	128515982	2
chr3	128515982	128516007	1.6
chr3	128516007	128516107	1
chr3	128516107	128516132	0.48
chr3	128516607	128516632	0.16
chr3	128516632	128516807	2
chr3	128516807	128516832	1.84
chr3	128516857	128516882	0.2
chr3	128516882	128517057	1
chr3	128517057	128517082	0.8
chr3	128517107	128517132	0.36
chr3	128517132	128517257	1
chr3	128517257	128517282	1.92
chr3	128517282	128517307	4
chr3	128517307	128517332	3.64
chr3	128517332	128517457	3
chr3	128517457	128517482	2.08
